id_cliente,data_venda,valor_premio,meses_ativo,flag_utilizacao,data_liberacao_credito,tipo_credito,delta_minutos,target_auditoria
11834,2025-04-30 14:19:00,200.0,8,0,2025-04-30 14:00:00,Consignado,19.0,Alfa
11835,2025-11-13 12:21:00,200.0,1,0,2025-11-13 12:00:00,CDC,21.0,Alfa
11836,2025-10-13 09:44:00,200.0,2,0,2025-10-13 09:00:00,CDC,44.0,Alfa
11837,2025-11-16 09:50:00,200.0,1,0,2025-11-16 09:00:00,CDC,50.0,Alfa
11838,2025-11-04 09:04:00,200.0,1,0,2025-11-04 09:00:00,Crédito Pessoal,4.0,Alfa
11839,2025-06-04 11:00:00,150.0,7,0,2025-05-22 11:00:00,CDC,18720.0,Beta
11840,2025-11-05 11:14:00,200.0,1,0,2025-11-05 11:00:00,Consignado,14.0,Alfa
11841,2025-11-30 14:24:00,200.0,1,0,2025-11-30 14:00:00,Consignado,24.0,Alfa
11842,2025-02-10 12:13:00,200.0,10,0,2025-02-10 12:00:00,Antecipação Saque Aniversário,13.0,Alfa
11843,2025-03-09 12:26:00,200.0,9,0,2025-03-09 12:00:00,CDC,26.0,Alfa
11844,2025-09-21 10:36:00,200.0,3,0,2025-09-21 10:00:00,Crédito Pessoal,36.0,Alfa
11845,2025-12-27 13:47:00,200.0,1,0,2025-12-27 13:00:00,Crédito Pessoal,47.0,Alfa
11846,2025-04-20 14:52:00,200.0,8,0,2025-04-20 14:00:00,Crédito Pessoal,52.0,Alfa
11847,2025-05-14 15:00:00,250.0,7,0,2025-04-30 15:00:00,Antecipação Saque Aniversário,20160.0,Beta
11848,2025-09-26 15:00:00,250.0,3,0,2025-09-12 15:00:00,Consignado,20160.0,Beta
11849,2025-01-16 13:22:00,200.0,11,0,2025-01-16 13:00:00,Crédito Pessoal,22.0,Alfa
11850,2025-03-03 09:40:00,200.0,10,0,2025-03-03 09:00:00,Consignado,40.0,Alfa
11851,2025-06-07 12:06:00,200.0,6,0,2025-06-07 12:00:00,Antecipação Saque Aniversário,6.0,Alfa
11852,2025-02-04 11:36:00,200.0,11,0,2025-02-04 11:00:00,CDC,36.0,Alfa
11853,2025-03-05 14:45:00,200.0,10,0,2025-03-05 14:00:00,CDC,45.0,Alfa
11854,2025-02-19 13:05:00,200.0,10,0,2025-02-19 13:00:00,CDC,5.0,Alfa
11855,2025-09-12 13:24:00,200.0,3,0,2025-09-12 13:00:00,Crédito Pessoal,24.0,Alfa
11856,2025-11-21 16:16:00,200.0,1,0,2025-11-21 16:00:00,CDC,16.0,Alfa
11857,2025-10-03 13:03:00,200.0,2,0,2025-10-03 13:00:00,Crédito Pessoal,3.0,Alfa
11858,2025-06-21 09:37:00,200.0,6,0,2025-06-21 09:00:00,Antecipação Saque Aniversário,37.0,Alfa
11859,2025-07-20 13:23:00,200.0,5,0,2025-07-20 13:00:00,Antecipação Saque Aniversário,23.0,Alfa
11860,2025-11-20 11:03:00,200.0,1,0,2025-11-20 11:00:00,Crédito Pessoal,3.0,Alfa
11861,2025-08-04 16:04:00,200.0,4,0,2025-08-04 16:00:00,Consignado,4.0,Alfa
11862,2025-03-06 16:53:00,200.0,10,0,2025-03-06 16:00:00,CDC,53.0,Alfa
11863,2025-10-28 15:54:00,200.0,2,0,2025-10-28 15:00:00,CDC,54.0,Alfa
11864,2025-11-28 14:41:00,200.0,1,0,2025-11-28 14:00:00,CDC,41.0,Alfa
11865,2025-03-17 14:04:00,200.0,9,0,2025-03-17 14:00:00,Crédito Pessoal,4.0,Alfa
11866,2025-02-16 15:03:00,200.0,10,0,2025-02-16 15:00:00,Antecipação Saque Aniversário,3.0,Alfa
11867,2025-12-27 11:10:00,200.0,1,0,2025-12-27 11:00:00,CDC,10.0,Alfa
11868,2025-01-26 12:09:00,200.0,11,0,2025-01-26 12:00:00,Antecipação Saque Aniversário,9.0,Alfa
11869,2025-04-26 14:00:00,150.0,8,0,2025-04-03 14:00:00,CDC,33120.0,Beta
11870,2025-08-22 13:00:00,150.0,4,0,2025-08-20 13:00:00,CDC,2880.0,Beta
11871,2025-11-03 14:06:00,200.0,1,0,2025-11-03 14:00:00,Crédito Pessoal,6.0,Alfa
11872,2025-10-03 09:08:00,200.0,2,0,2025-10-03 09:00:00,Consignado,8.0,Alfa
11873,2025-06-06 11:57:00,200.0,6,0,2025-06-06 11:00:00,Crédito Pessoal,57.0,Alfa
11874,2025-05-12 15:07:00,200.0,7,0,2025-05-12 15:00:00,CDC,7.0,Alfa
11875,2025-12-14 12:39:00,200.0,1,0,2025-12-14 12:00:00,CDC,39.0,Alfa
11876,2025-09-17 14:36:00,200.0,3,0,2025-09-17 14:00:00,Consignado,36.0,Alfa
11877,2025-03-17 13:58:00,200.0,9,0,2025-03-17 13:00:00,Antecipação Saque Aniversário,58.0,Alfa
11878,2025-03-08 14:50:00,200.0,9,0,2025-03-08 14:00:00,Antecipação Saque Aniversário,50.0,Alfa
11879,2025-07-13 16:27:00,200.0,5,0,2025-07-13 16:00:00,CDC,27.0,Alfa
11880,2025-06-11 11:57:00,200.0,6,0,2025-06-11 11:00:00,Antecipação Saque Aniversário,57.0,Alfa
11881,2025-12-27 09:02:00,200.0,1,0,2025-12-27 09:00:00,CDC,2.0,Alfa
11882,2025-03-13 15:20:00,200.0,9,0,2025-03-13 15:00:00,Consignado,20.0,Alfa
11883,2025-10-14 14:00:00,150.0,2,0,2025-09-19 14:00:00,Consignado,36000.0,Beta
11884,2025-06-16 10:00:00,150.0,6,0,2025-06-02 10:00:00,CDC,20160.0,Beta
11885,2025-03-02 12:14:00,200.0,10,0,2025-03-02 12:00:00,Consignado,14.0,Alfa
11886,2025-09-19 10:35:00,200.0,3,0,2025-09-19 10:00:00,Crédito Pessoal,35.0,Alfa
11887,2025-10-10 16:04:00,200.0,2,1,2025-10-10 16:00:00,Crédito Pessoal,4.0,Alfa
11888,2025-12-28 09:56:00,200.0,1,0,2025-12-28 09:00:00,Consignado,56.0,Alfa
11889,2025-04-03 13:27:00,200.0,9,0,2025-04-03 13:00:00,CDC,27.0,Alfa
11890,2025-09-05 11:00:00,250.0,3,0,2025-08-29 11:00:00,CDC,10080.0,Beta
11891,2025-05-22 11:42:00,200.0,7,0,2025-05-22 11:00:00,Consignado,42.0,Alfa
11892,2025-08-25 12:10:00,200.0,4,0,2025-08-25 12:00:00,Antecipação Saque Aniversário,10.0,Alfa
11893,2025-11-08 09:47:00,200.0,1,0,2025-11-08 09:00:00,Crédito Pessoal,47.0,Alfa
11894,2025-05-21 13:18:00,200.0,7,0,2025-05-21 13:00:00,Antecipação Saque Aniversário,18.0,Alfa
11895,2025-02-18 14:01:00,200.0,10,0,2025-02-18 14:00:00,CDC,1.0,Alfa
11896,2025-07-09 16:39:00,200.0,5,0,2025-07-09 16:00:00,CDC,39.0,Alfa
11897,2025-02-12 12:22:00,200.0,10,0,2025-02-12 12:00:00,Antecipação Saque Aniversário,22.0,Alfa
11898,2025-12-19 10:01:00,200.0,1,0,2025-12-19 10:00:00,Consignado,1.0,Alfa
11899,2025-10-22 13:32:00,200.0,2,0,2025-10-22 13:00:00,Antecipação Saque Aniversário,32.0,Alfa
11900,2025-09-02 09:46:00,200.0,4,0,2025-09-02 09:00:00,Antecipação Saque Aniversário,46.0,Alfa
11901,2025-07-11 14:12:00,200.0,5,0,2025-07-11 14:00:00,Crédito Pessoal,12.0,Alfa
11902,2025-04-25 11:00:00,250.0,8,0,2025-04-16 11:00:00,Crédito Pessoal,12960.0,Beta
11903,2025-11-06 14:28:00,200.0,1,0,2025-11-06 14:00:00,Antecipação Saque Aniversário,28.0,Alfa
11904,2025-09-02 00:00:00,450.0,4,0,2025-08-21 09:00:00,Antecipação Saque Aniversário,16740.0,Beta
11905,2025-12-31 13:00:00,250.0,1,0,2025-12-10 13:00:00,CDC,30240.0,Beta
11906,2025-11-01 09:55:00,200.0,2,0,2025-11-01 09:00:00,Crédito Pessoal,55.0,Alfa
11907,2025-01-18 16:00:00,250.0,11,0,2025-01-17 16:00:00,Crédito Pessoal,1440.0,Alfa
11908,2025-10-11 11:00:00,150.0,2,0,2025-10-04 11:00:00,CDC,10080.0,Beta
11909,2025-02-28 15:39:00,200.0,10,0,2025-02-28 15:00:00,Consignado,39.0,Alfa
11910,2025-07-02 09:28:00,200.0,6,0,2025-07-02 09:00:00,Crédito Pessoal,28.0,Alfa
11911,2025-02-08 13:38:00,200.0,10,0,2025-02-08 13:00:00,Crédito Pessoal,38.0,Alfa
11912,2025-07-11 11:13:00,200.0,5,0,2025-07-11 11:00:00,Consignado,13.0,Alfa
11913,2025-05-27 11:11:00,200.0,7,0,2025-05-27 11:00:00,Crédito Pessoal,11.0,Alfa
11914,2025-11-29 15:17:00,200.0,1,0,2025-11-29 15:00:00,Crédito Pessoal,17.0,Alfa
11915,2025-02-15 13:22:00,200.0,10,0,2025-02-15 13:00:00,Consignado,22.0,Alfa
11916,2025-01-01 16:16:00,200.0,12,0,2025-01-01 16:00:00,Consignado,16.0,Alfa
11917,2025-04-18 11:39:00,200.0,8,0,2025-04-18 11:00:00,Antecipação Saque Aniversário,39.0,Alfa
11918,2025-11-28 16:12:00,200.0,1,0,2025-11-28 16:00:00,CDC,12.0,Alfa
11919,2025-05-17 12:00:00,250.0,7,0,2025-04-19 12:00:00,CDC,40320.0,Beta
11920,2025-08-28 09:58:00,200.0,4,0,2025-08-28 09:00:00,Consignado,58.0,Alfa
11921,2025-10-28 10:41:00,200.0,2,0,2025-10-28 10:00:00,Consignado,41.0,Alfa
11922,2025-04-13 12:47:00,200.0,8,0,2025-04-13 12:00:00,Crédito Pessoal,47.0,Alfa
11923,2025-09-07 13:58:00,200.0,3,0,2025-09-07 13:00:00,Antecipação Saque Aniversário,58.0,Alfa
11924,2025-01-08 09:58:00,200.0,11,0,2025-01-08 09:00:00,Antecipação Saque Aniversário,58.0,Alfa
11925,2025-12-13 14:20:00,200.0,1,0,2025-12-13 14:00:00,Consignado,20.0,Alfa
11926,2025-12-09 14:16:00,200.0,1,0,2025-12-09 14:00:00,Crédito Pessoal,16.0,Alfa
11927,2025-08-03 09:57:00,200.0,5,0,2025-08-03 09:00:00,Crédito Pessoal,57.0,Alfa
11928,2025-06-24 12:44:00,200.0,6,0,2025-06-24 12:00:00,CDC,44.0,Alfa
11929,2025-12-04 10:50:00,200.0,1,0,,,,Gama
11930,2025-11-20 14:49:00,200.0,1,0,2025-11-20 14:00:00,Crédito Pessoal,49.0,Alfa
11931,2025-06-10 15:58:00,200.0,6,0,2025-06-10 15:00:00,CDC,58.0,Alfa
11932,2025-03-23 13:34:00,200.0,9,0,2025-03-23 13:00:00,Consignado,34.0,Alfa
11933,2025-05-31 15:00:00,250.0,7,0,2025-05-27 15:00:00,Crédito Pessoal,5760.0,Beta
11934,2025-07-29 00:00:00,450.0,5,0,2025-03-25 09:00:00,CDC,180900.0,Beta
11935,2025-08-13 12:26:00,200.0,4,0,2025-08-13 12:00:00,Antecipação Saque Aniversário,26.0,Alfa
11936,2025-08-31 15:39:00,200.0,4,0,2025-08-31 15:00:00,Crédito Pessoal,39.0,Alfa
11937,2025-02-10 15:12:00,200.0,10,0,2025-02-10 15:00:00,Crédito Pessoal,12.0,Alfa
11938,2025-09-15 15:52:00,200.0,3,0,2025-09-15 15:00:00,Antecipação Saque Aniversário,52.0,Alfa
11939,2025-10-12 09:56:00,200.0,2,0,2025-10-12 09:00:00,Consignado,56.0,Alfa
11940,2025-07-21 10:28:00,200.0,5,0,2025-07-21 10:00:00,Antecipação Saque Aniversário,28.0,Alfa
11941,2025-11-03 11:30:00,200.0,1,0,2025-11-03 11:00:00,Crédito Pessoal,30.0,Alfa
11942,2025-09-23 14:20:00,200.0,3,0,2025-09-23 14:00:00,Consignado,20.0,Alfa
11943,2025-07-29 11:11:00,200.0,5,0,2025-07-29 11:00:00,CDC,11.0,Alfa
11944,2025-04-28 09:37:00,200.0,8,0,2025-04-28 09:00:00,CDC,37.0,Alfa
11945,2025-12-04 00:00:00,150.0,1,0,2025-02-08 12:00:00,CDC,429840.0,Beta
11946,2025-10-10 12:00:00,250.0,2,0,2025-09-16 12:00:00,Crédito Pessoal,34560.0,Beta
11947,2025-06-04 13:50:00,200.0,7,0,2025-06-04 13:00:00,Antecipação Saque Aniversário,50.0,Alfa
11948,2025-01-02 13:05:00,200.0,12,0,2025-01-02 13:00:00,Consignado,5.0,Alfa
11949,2025-06-15 11:59:00,200.0,6,0,2025-06-15 11:00:00,CDC,59.0,Alfa
11950,2025-12-16 16:37:00,200.0,1,0,2025-12-16 16:00:00,Consignado,37.0,Alfa
11951,2025-09-15 09:34:00,200.0,3,0,2025-09-15 09:00:00,Crédito Pessoal,34.0,Alfa
11952,2025-01-19 00:00:00,450.0,11,0,2025-09-25 11:00:00,CDC,-359220.0,Alfa
11953,2025-09-11 09:00:00,250.0,3,0,2025-08-23 09:00:00,Crédito Pessoal,27360.0,Beta
11954,2025-11-07 13:46:00,200.0,1,0,2025-11-07 13:00:00,Antecipação Saque Aniversário,46.0,Alfa
11955,2025-12-23 13:39:00,200.0,1,0,2025-12-23 13:00:00,Crédito Pessoal,39.0,Alfa
11956,2025-03-03 09:42:00,200.0,10,0,2025-03-03 09:00:00,Crédito Pessoal,42.0,Alfa
11957,2025-05-24 15:00:00,150.0,7,0,2025-05-07 15:00:00,Antecipação Saque Aniversário,24480.0,Beta
11958,2025-10-06 16:57:00,200.0,2,0,2025-10-06 16:00:00,Consignado,57.0,Alfa
11959,2025-10-21 12:55:00,200.0,2,0,2025-10-21 12:00:00,Antecipação Saque Aniversário,55.0,Alfa
11960,2025-10-04 14:48:00,200.0,2,0,2025-10-04 14:00:00,Antecipação Saque Aniversário,48.0,Alfa
11961,2025-04-17 10:31:00,200.0,8,0,2025-04-17 10:00:00,Crédito Pessoal,31.0,Alfa
11962,2025-04-28 13:00:00,250.0,8,0,2025-04-09 13:00:00,Consignado,27360.0,Beta
11963,2025-03-14 13:22:00,200.0,9,0,2025-03-14 13:00:00,CDC,22.0,Alfa
11964,2025-05-29 14:00:00,250.0,7,0,2025-05-02 14:00:00,Antecipação Saque Aniversário,38880.0,Beta
11965,2025-07-07 12:54:00,200.0,5,0,2025-07-07 12:00:00,Consignado,54.0,Alfa
11966,2025-12-20 16:46:00,200.0,1,0,2025-12-20 16:00:00,Antecipação Saque Aniversário,46.0,Alfa
11967,2025-07-14 12:08:00,200.0,5,0,2025-07-14 12:00:00,Antecipação Saque Aniversário,8.0,Alfa
11968,2025-06-21 15:55:00,200.0,6,0,2025-06-21 15:00:00,Antecipação Saque Aniversário,55.0,Alfa
11969,2025-02-10 15:41:00,200.0,10,0,,,,Gama
11970,2025-01-23 16:22:00,200.0,11,0,2025-01-23 16:00:00,Crédito Pessoal,22.0,Alfa
11971,2025-03-16 16:27:00,200.0,9,0,2025-03-16 16:00:00,Consignado,27.0,Alfa
11972,2025-06-10 10:00:00,250.0,6,0,2025-06-09 10:00:00,Consignado,1440.0,Alfa
11973,2025-11-10 14:00:00,250.0,1,0,2025-11-09 14:00:00,Consignado,1440.0,Alfa
11974,2025-04-10 12:17:00,200.0,8,0,2025-04-10 12:00:00,Antecipação Saque Aniversário,17.0,Alfa
11975,2025-06-16 10:26:00,200.0,6,0,2025-06-16 10:00:00,Crédito Pessoal,26.0,Alfa
11976,2025-06-05 13:46:00,200.0,6,0,2025-06-05 13:00:00,Antecipação Saque Aniversário,46.0,Alfa
11977,2025-01-07 12:28:00,200.0,11,0,2025-01-07 12:00:00,Antecipação Saque Aniversário,28.0,Alfa
11978,2025-03-10 09:00:00,250.0,9,0,2025-02-25 09:00:00,Consignado,18720.0,Beta
11979,2025-07-12 15:20:00,200.0,5,0,2025-07-12 15:00:00,Antecipação Saque Aniversário,20.0,Alfa
11980,2025-05-28 11:45:00,200.0,7,0,2025-05-28 11:00:00,CDC,45.0,Alfa
11981,2025-06-25 10:00:00,150.0,6,0,2025-06-06 10:00:00,Antecipação Saque Aniversário,27360.0,Beta
11982,2025-05-06 11:55:00,200.0,7,0,2025-05-06 11:00:00,CDC,55.0,Alfa
11983,2025-11-01 09:15:00,200.0,2,0,2025-11-01 09:00:00,Antecipação Saque Aniversário,15.0,Alfa
11984,2025-10-21 16:20:00,200.0,2,0,2025-10-21 16:00:00,Crédito Pessoal,20.0,Alfa
11985,2025-11-21 16:47:00,200.0,1,0,,,,Gama
11986,2025-11-06 00:00:00,300.0,1,0,2025-06-25 12:00:00,Consignado,192240.0,Beta
11987,2025-08-19 00:00:00,300.0,4,0,2025-07-23 14:00:00,Antecipação Saque Aniversário,38040.0,Beta
11988,2025-11-17 15:33:00,200.0,1,0,2025-11-17 15:00:00,CDC,33.0,Alfa
11989,2025-04-23 13:15:00,200.0,8,0,2025-04-23 13:00:00,CDC,15.0,Alfa
11990,2025-11-21 14:54:00,200.0,1,0,2025-11-21 14:00:00,Antecipação Saque Aniversário,54.0,Alfa
11991,2025-12-10 11:18:00,200.0,1,0,2025-12-10 11:00:00,CDC,18.0,Alfa
11992,2025-03-08 11:16:00,200.0,9,0,2025-03-08 11:00:00,Crédito Pessoal,16.0,Alfa
11993,2025-02-14 12:44:00,200.0,10,0,2025-02-14 12:00:00,CDC,44.0,Alfa
11994,2025-06-04 11:00:00,150.0,7,0,2025-06-03 11:00:00,Consignado,1440.0,Alfa
11995,2025-12-29 16:49:00,200.0,1,0,2025-12-29 16:00:00,Crédito Pessoal,49.0,Alfa
11996,2025-08-22 11:23:00,200.0,4,0,2025-08-22 11:00:00,Crédito Pessoal,23.0,Alfa
11997,2025-11-09 00:00:00,300.0,1,0,2025-11-02 14:00:00,Crédito Pessoal,9240.0,Beta
11998,2025-11-11 13:52:00,200.0,1,0,2025-11-11 13:00:00,Antecipação Saque Aniversário,52.0,Alfa
11999,2025-09-02 14:34:00,200.0,4,0,2025-09-02 14:00:00,Antecipação Saque Aniversário,34.0,Alfa
